dataset,method,prior_mode,r,c,direction,balanced_accuracy_mean,balanced_accuracy_std,worst_class_recall_mean,worst_class_recall_std,auprc_mean,auprc_std,macro_f1_mean,macro_f1_std,minority_precision_mean,minority_precision_std,minority_recall_mean,minority_recall_std,auroc_mean,auroc_std,brier_mean,brier_std,log_loss_mean,log_loss_std,ece_mean,ece_std,realized_c_mean,n_seeds
htru2,xgb_none,,0.05,0.3,majority_to_minority,0.8934714347143471,0.009927296349524257,0.7926829268292682,0.019992190622871997,0.8835990008481103,0.02072951668792145,0.9219297648307302,0.007153781782395629,0.9331907770427942,0.015132204475631785,0.7926829268292682,0.019992190622871997,0.9540270402704026,0.009061925142231428,0.0212356777240832,0.0019985047420191973,0.09815473109483717,0.011847495024512928,0.0095420789220708,0.002382379417117261,0.2994652406417112,3
htru2,xgb_none,,0.05,0.3,minority_to_majority,0.7854066040660407,0.015251428600752496,0.573170731707317,0.030941742576500616,0.8809892631848116,0.027028034341916526,0.8477145750823908,0.012019895523410071,0.9610204077987583,0.0057603256007992855,0.573170731707317,0.030941742576500616,0.962631188811888,0.009235401205904586,0.033883356799681935,0.0025083096694323817,0.15394960840543107,0.01775994435072286,0.03815350500365767,0.0028328015926445435,0.2977099236641221,3
htru2,xgb_none,,0.1,0.0,clean,0.9080534555345553,0.012280506887137405,0.8221544715447154,0.024453677673812877,0.9135741336132776,0.014141509058947455,0.9308402729528745,0.009703713855528777,0.9323835041558954,0.02308828460243077,0.8221544715447154,0.024453677673812877,0.9732998892488923,0.004229380317899959,0.019018635774652102,0.002546951242290292,0.08984347929557161,0.012219720351451234,0.014015326624236666,0.0027185389160489255,0.0,3
htru2,xgb_none,,0.1,0.05,majority_to_minority,0.9075028250282503,0.009441504635618513,0.8191056910569104,0.01837717613823685,0.9020846175748473,0.01696794034757916,0.934859401191969,0.007353368282413068,0.9526644705746898,0.007783069384505565,0.8191056910569104,0.01837717613823685,0.9627868153681537,0.009641337494783736,0.018333851670225398,0.0016399430256254161,0.08911176025867457,0.013452700220922514,0.010347104935128101,0.002414937464856743,0.0507246376811594,3
htru2,xgb_none,,0.1,0.05,minority_to_majority,0.9002265022650225,0.011663624781982754,0.8069105691056911,0.022882785059344875,0.9085612585543172,0.011915884618250014,0.9247989080516167,0.008862277421560672,0.9264488278128243,0.01062843420562326,0.8069105691056911,0.022882785059344875,0.9731203562035621,0.0025868050362137917,0.019643565639853398,0.0016993942821369853,0.09052680184443786,0.0049532358361980226,0.012354720696296133,0.000950063738940392,0.049618320610687,3
htru2,xgb_none,,0.1,0.1,majority_to_minority,0.9145566455664557,0.01114066801586716,0.8353658536585366,0.021122570824010718,0.9107058597600647,0.011816655492812795,0.9345653189430688,0.009743332350758808,0.9308370411057941,0.01421052798568947,0.8353658536585366,0.021122570824010718,0.9627718152181522,0.004149718783680263,0.018130523463090166,0.00166114406542103,0.0845482250054677,0.007994790206697177,0.008939242516809033,0.0020899462948795523,0.09965635738831609,3
htru2,xgb_none,,0.1,0.1,minority_to_majority,0.887019495194952,0.005602822818228057,0.7794715447154471,0.009800458090440013,0.8999747743539933,0.004719546092455036,0.9183148661568227,0.006907114513409045,0.9354238408650173,0.01650693030571028,0.7794715447154471,0.009800458090440013,0.9686734367343672,0.0021486492507949723,0.021397076547145802,0.0008526454999752873,0.10015405466159179,0.002280023779034957,0.016107588099468367,5.840749568099994e-05,0.099236641221374,3
htru2,xgb_none,,0.1,0.2,majority_to_minority,0.9108459834598346,0.010762849731610331,0.8282520325203252,0.02162987464816331,0.9013387035557464,0.009157907990156392,0.9314822869740021,0.006915933134139708,0.9272184300069733,0.00714528535307387,0.8282520325203252,0.02162987464816331,0.9657430949309491,0.005595043880846334,0.019944516941904966,0.001520586978375862,0.087609293560187,0.006511350104719553,0.007310402783733401,0.0012497357545715592,0.2012195121951219,3
htru2,xgb_none,,0.1,0.2,minority_to_majority,0.8467790927909279,0.03202170904671685,0.6981707317073171,0.0634410123374537,0.89180599328862,0.024171722860663474,0.8912129254463036,0.024625719003933573,0.9380693812645098,0.019827341110821187,0.6981707317073171,0.0634410123374537,0.9701940769407694,0.0009294384601734774,0.025461025536060302,0.004272772612325412,0.10660115381081893,0.01320719111159944,0.023083759489789166,0.005001265449960367,0.1984732824427481,3
htru2,xgb_none,,0.1,0.3,majority_to_minority,0.9194110691106911,0.0070935090064258265,0.850609756097561,0.013971267362670226,0.899752625502135,0.018783795278597526,0.9256506835855675,0.007098284486066322,0.8795041739869326,0.020848224072453802,0.850609756097561,0.013971267362670226,0.9588861513615136,0.011397024825860982,0.022137154514590866,0.0030283294475221506,0.0976495246092478,0.014177378677957377,0.022770217476409168,0.0032557894632653153,0.2994652406417112,3
htru2,xgb_none,,0.1,0.3,minority_to_majority,0.8022686476864768,0.007521055319347212,0.608739837398374,0.016791373619774667,0.8664219507439673,0.019381053634699198,0.8580885451731876,0.003309322610842718,0.9368903184191991,0.02715187456823898,0.608739837398374,0.016791373619774667,0.9666187286872868,0.010394339335885131,0.030778062840302736,0.0005664217010107373,0.1273586253325144,0.008622745172152921,0.03133542089208393,0.0022794921968136736,0.3015267175572519,3
htru2,xgb_none,,0.2,0.0,clean,0.9256023810238102,0.009405644528772725,0.8648373983739838,0.018628356483560357,0.9165936019365999,0.014314611071958375,0.9255745575873982,0.006426149401457906,0.8648246221089192,0.0075205158675160436,0.8648373983739838,0.018628356483560357,0.9750261565115651,0.002258181665293414,0.020217131202419535,0.0015211615606837178,0.08718527853488921,0.006715918065214152,0.013097574412640598,0.0027065367476425454,0.0,3
htru2,xgb_none,,0.2,0.05,majority_to_minority,0.9248936239362394,0.008088473682250725,0.8628048780487805,0.018545007714323856,0.9155506569017268,0.014003619789909168,0.9264584518326643,0.00252154407708722,0.8704596340020615,0.0204816117886706,0.8628048780487805,0.018545007714323856,0.9724369118691186,0.00818117852062404,0.019924803947408965,0.001034849576260041,0.08545485635598497,0.00847173829122134,0.011614743070208634,0.0051112998829449625,0.0507246376811594,3
htru2,xgb_none,,0.2,0.05,minority_to_majority,0.9178910539105392,0.006001904559736828,0.8465447154471545,0.009800458090439997,0.9071268934765397,0.01374333149923792,0.9268897487128559,0.008491404579888225,0.8882443162825081,0.021531263754069278,0.8465447154471545,0.009800458090439997,0.9730159801598016,0.006522348220123909,0.020154367511471066,0.001477033669594121,0.08612554768721259,0.009280815984955592,0.010289379713269433,0.0013578461621680373,0.049618320610687,3
htru2,xgb_none,,0.2,0.1,majority_to_minority,0.9273142731427314,0.011891560543279285,0.8719512195121951,0.02495534381668429,0.9105883669546485,0.019390201866930034,0.9190332483737843,0.00557290144889965,0.8356425157127528,0.01098755970750955,0.8719512195121951,0.02495534381668429,0.9689787522875228,0.007630105149907527,0.02298649400472637,0.0007599764620486361,0.09655665606260296,0.005844513071319387,0.0234340358028635,0.004553405823875674,0.09965635738831609,3
htru2,xgb_none,,0.2,0.1,minority_to_majority,0.9087447124471244,0.013428865831859869,0.8282520325203252,0.029295803466259273,0.9006215160862151,0.00856083453237431,0.9209989346912003,0.004366292412297842,0.8867293971460638,0.02313166808034335,0.8282520325203252,0.029295803466259273,0.9721003460034602,0.003253212151619753,0.0213589047392209,0.0007961711910110443,0.0896040722727775,0.004457986816229029,0.009686265531034133,0.0014569498955831048,0.099236641221374,3
htru2,xgb_none,,0.2,0.2,majority_to_minority,0.931789317893179,0.006364354004363832,0.8800813008130081,0.014407974470282315,0.9070870411901524,0.01777223653429841,0.9234614304948479,0.0006533262492528663,0.8434557230894969,0.01124236600876975,0.8800813008130081,0.014407974470282315,0.9647429286792867,0.006508401874499131,0.025019792839884702,0.0009277196463494138,0.11103751262029006,0.005252632831595496,0.0454894079058474,0.003429638365648643,0.20000000000000004,3
htru2,xgb_none,,0.2,0.2,minority_to_majority,0.8767368923689237,0.009515109848275844,0.7632113821138211,0.01960091618087999,0.8824565737257202,0.0021579116381431453,0.9020571946436379,0.008578018919141834,0.8884813384813385,0.029716616556786656,0.7632113821138211,0.01960091618087999,0.9736369238692388,0.004654966231686211,0.0237826313823461,0.0007604947948042127,0.09453477710485453,0.005818190280032168,0.011242758862897934,0.0034475874492333764,0.20038167938931287,3
htru2,xgb_none,,0.2,0.3,majority_to_minority,0.931339938399384,0.004434110662286854,0.8892276422764228,0.011542496637805476,0.906387170206075,0.015852052973799702,0.9036526958383098,0.003344452873310314,0.7719987076332684,0.017269049744800723,0.8892276422764228,0.011542496637805476,0.9624827498274984,0.006873350223263789,0.034086421132087666,0.0012309834861847129,0.14809979995091752,0.005943548328799744,0.08085195412703226,0.0033860101993590935,0.3004005340453938,3
htru2,xgb_none,,0.2,0.3,minority_to_majority,0.8304633046330464,0.007438180318254692,0.6666666666666666,0.015645126339777046,0.8830688685760526,0.0105532884624034,0.8770529791136014,0.004070147286542132,0.9215225075488432,0.008146362481613387,0.6666666666666666,0.015645126339777046,0.9730969184691846,0.004743470811556576,0.02753883848587667,0.0004562788838596451,0.10569350173075993,0.006080666778088069,0.0234529289897371,0.0012965346250649057,0.299618320610687,3
htru2,xgb_none,,0.5,0.0,clean,0.939319393193932,0.00997444811370426,0.9166666666666666,0.016791373619774737,0.9235330140985686,0.013251697556076227,0.887946433547454,0.012328566894346681,0.7089741028175056,0.026013140641953526,0.9166666666666666,0.016791373619774737,0.9793472934729349,0.0021429652239381516,0.034425118317206634,0.004319499630234186,0.13495056331157682,0.014367235732232532,0.050247530033638466,0.005654121418335075,0.0,3
htru2,xgb_none,,0.5,0.05,majority_to_minority,0.9336349613496134,0.007068752633485343,0.915650406504065,0.018377176138237018,0.9105962779662237,0.013966993742961679,0.8677986851804507,0.003979388186572062,0.6567331557170046,0.01699076091970251,0.915650406504065,0.018377176138237018,0.9680320240702408,0.008267103195061408,0.04474549988905583,0.0016171479961648568,0.17938859760761253,0.008017017242136264,0.08312301466040294,0.005501506928789493,0.05000000000000001,3
htru2,xgb_none,,0.5,0.05,minority_to_majority,0.9334955849558496,0.006201380768465848,0.9004065040650406,0.015645126339777195,0.884688349309609,0.013156641917866255,0.8924902985519422,0.0021705940926607333,0.731428432998143,0.01566725959443201,0.9004065040650406,0.015645126339777195,0.9757444449444495,0.001996040977920224,0.03268531834085777,0.0008499416518257507,0.1248225942254066,0.0012991879384813526,0.047979351082466336,0.004675658869627013,0.0503432494279176,3
htru2,xgb_none,,0.5,0.1,majority_to_minority,0.9247979979799799,0.0027103150116341707,0.9171566715667158,0.010136318991699046,0.8999229357713592,0.023991380822331727,0.830398379239209,0.010389011020654976,0.5673865692075807,0.027530951671675147,0.9207317073170732,0.013971267362670316,0.9719694071940719,0.005972674010847142,0.06143838415543234,0.004248580768783192,0.23890051245689392,0.011259230804055565,0.13163615338074203,0.008279074953533588,0.1002059025394646,3
htru2,xgb_none,,0.5,0.1,minority_to_majority,0.9291830418304183,0.010092474108704124,0.8902439024390244,0.021341463414634197,0.8671326912539875,0.009804854790917009,0.8928047097292303,0.012117522774858142,0.7393166480684416,0.0366159553366124,0.8902439024390244,0.021341463414634197,0.9744231817318173,0.004397287993908252,0.031330041587352704,0.0031616184712406096,0.11825216064850486,0.008127703938923725,0.040731345858334704,0.006970269349593888,0.0999237223493516,3
htru2,xgb_none,,0.5,0.2,majority_to_minority,0.8817581925819259,0.00922381820457573,0.8214432144321443,0.002790212707834387,0.9028170989380678,0.017991387727936604,0.7033162743571891,0.006192448297867742,0.3473415033253362,0.0072187529253578755,0.9420731707317075,0.01584192811800796,0.9611377363773638,0.005388462858484476,0.1280873467524846,0.0012639764871269028,0.4222245117028554,0.0013330720740180099,0.2527156088754423,0.0019931072259545056,0.2001220256253813,3
htru2,xgb_none,,0.5,0.2,minority_to_majority,0.902291522915229,0.009348641982543433,0.8272357723577235,0.02368126056449397,0.8471053633992339,0.026336849726439755,0.8932415208168093,0.007045389731065488,0.7883271296568388,0.03770832623926522,0.8272357723577235,0.02368126056449397,0.9711025235252353,0.0019098316249059031,0.0300814198950926,0.0027066889888740743,0.11408808579047518,0.007298645944377572,0.027600638879709333,0.0057964990438617095,0.1998474446987032,3
htru2,xgb_none,,0.5,0.3,majority_to_minority,0.7535662856628567,0.008228312295745725,0.5498154981549815,0.012265480120036375,0.88759737792475,0.022222806969726564,0.5028888952877121,0.008374354091610999,0.17666585325807324,0.0045183358436444495,0.9573170731707318,0.008066314972757926,0.9545332953329533,0.005165674132920414,0.26373138030370075,0.007795029062423497,0.7705871860186259,0.025041065264268327,0.4280032106215616,0.006919909095248251,0.3000533902829685,3
htru2,xgb_none,,0.5,0.3,minority_to_majority,0.8767106421064211,0.008193017601952885,0.769308943089431,0.01564512633977706,0.8205874509325591,0.014705916957398776,0.8894971970866637,0.007279528507988018,0.8300527565254274,0.012785166981438395,0.769308943089431,0.01564512633977706,0.9712115871158713,0.003909299920169002,0.030067332709828965,0.0018358779135612263,0.11161761730909343,0.004950772309060256,0.021756383746487768,0.004039000070452392,0.2997711670480549,3
htru2,xgb_ros,,0.05,0.0,clean,0.896319588195882,0.01315482011349981,0.7977642276422765,0.028815948940564627,0.9016813228944311,0.000555154016916165,0.9251677904123919,0.0036742856585858965,0.9412647558544215,0.027106182316115474,0.7977642276422765,0.028815948940564627,0.9643665186651865,0.004486135310678804,0.0208518610646327,0.0010478182657221715,0.1122102414568265,0.004541228518112861,0.017693747867068264,0.0006845630652275517,0.0,3
htru2,xgb_ros,,0.05,0.05,majority_to_minority,0.9107391073910739,0.012756638817387629,0.8292682926829268,0.02709815371132796,0.9020264240965067,0.017686753023117185,0.9286805937920756,0.004983009118591947,0.9152482269503546,0.014590808944284389,0.8292682926829268,0.02709815371132796,0.9614752397523975,0.005601569823017858,0.019928744683662968,0.0016839304889376425,0.10390164206425345,0.016864296280489254,0.015520962697581268,0.0021899760591193285,0.0507246376811594,3
htru2,xgb_ros,,0.05,0.05,minority_to_majority,0.9045434204342043,0.011234517213004476,0.8160569105691057,0.02368126056449395,0.9069880378696671,0.011505224749895024,0.9265241947834987,0.007140841908429722,0.9225987309478771,0.02481444108484202,0.8160569105691057,0.02368126056449395,0.9704722047220472,0.006863954193828532,0.0204368438571691,0.002551209613137581,0.1051944221059481,0.009200755870087056,0.01693167332705067,0.0032890417699707377,0.053435114503816696,3
htru2,xgb_ros,,0.05,0.1,majority_to_minority,0.9103934789347893,0.008240623219226416,0.8262195121951219,0.015841928118007984,0.9020756733570168,0.01868083201139109,0.9337376390221778,0.007020555845145883,0.9387890113033818,0.011232422081514122,0.8262195121951219,0.015841928118007984,0.9614700834508345,0.007308532039849711,0.019017616907755466,0.00219369501963409,0.09774549802144362,0.017745660448857246,0.013144110851735532,0.003092624795169738,0.10273972602739719,3
htru2,xgb_ros,,0.05,0.1,minority_to_majority,0.8844319693196931,0.014696036851338027,0.7733739837398375,0.028815948940564707,0.9028620282072829,0.015989713047753863,0.9185099085763083,0.011382261235283879,0.9451860485193819,0.009257964288154995,0.7733739837398375,0.028815948940564707,0.9686557803078032,0.008703386385517327,0.0212243571877479,0.002785337651490635,0.1110635896523793,0.018674333303532173,0.01826797999455493,0.0035932623113840104,0.099236641221374,3
htru2,xgb_ros,,0.05,0.2,majority_to_minority,0.9084503345033449,0.011894250422855154,0.8252032520325203,0.024830877485509367,0.8878858786143611,0.01710366938582958,0.9261185499747829,0.006941218705027344,0.909769138582698,0.020613643735451156,0.8252032520325203,0.024830877485509367,0.9502920029200292,0.006149053619269111,0.021143976598978,0.0017806739155899296,0.10496029506127036,0.012625456321668714,0.013578599925478968,0.0024411845091092733,0.2012195121951219,3
htru2,xgb_ros,,0.05,0.2,minority_to_majority,0.8771087710877109,0.007131283078723022,0.7601626016260162,0.014081713882673819,0.8980152414655849,0.009474005495299783,0.9103900488718097,0.005378586057923199,0.9280154486036839,0.004738259405431444,0.7601626016260162,0.014081713882673819,0.9703834538345384,0.001241828872306239,0.023042352870106666,0.0009198702959235286,0.11480961491664247,0.007013881605585684,0.018937618337847767,0.0006536130700210796,0.1984732824427481,3
htru2,xgb_ros,,0.05,0.3,majority_to_minority,0.908740337403374,0.013754046814289144,0.8292682926829268,0.027942534725340452,0.886477713654315,0.025541071909885846,0.9188516081641764,0.009930321133462245,0.8770094422106691,0.025192223118247477,0.8292682926829268,0.027942534725340452,0.9529170291702916,0.012500567704869047,0.022187460834781302,0.003076227066335114,0.10284530868132903,0.017317248076809493,0.013535372073826234,0.002588668756357133,0.2994652406417112,3
htru2,xgb_ros,,0.05,0.3,minority_to_majority,0.8441871918719187,0.017899299072183822,0.6930894308943089,0.03637302879710013,0.8825656748126948,0.021096536337401776,0.889392844962003,0.012114884580875304,0.9370859105892203,0.013658856036230667,0.6930894308943089,0.03637302879710013,0.9622697789477894,0.008300528004351845,0.0278490372002124,0.0031905685317694314,0.1368217368920644,0.01851552773227573,0.025796274908859867,0.00278219100261801,0.2977099236641221,3
htru2,xgb_ros,,0.1,0.0,clean,0.9192191921919219,0.011346400215485037,0.8475609756097561,0.021341463414634197,0.914956726005863,0.01283442661415297,0.9312232237696368,0.010669130915722297,0.9036558819191978,0.020785122615090593,0.8475609756097561,0.021341463414634197,0.973431296812968,0.0018764582901121716,0.01947729724148903,0.002692813102596109,0.09452395637830097,0.013375506778896096,0.0143771225391857,0.0026131632176678967,0.0,3
htru2,xgb_ros,,0.1,0.05,majority_to_minority,0.9185616856168561,0.00918757012822665,0.8455284552845529,0.020299780849022574,0.9023941483897264,0.01429716507316513,0.9323618514534314,0.002066288089492251,0.9107814123080042,0.01756593895608178,0.8455284552845529,0.020299780849022574,0.9639933899338993,0.007065166213150886,0.0192566582312186,0.0006506393071263383,0.09168814122676844,0.009560480390058083,0.0120847493995872,0.000715422300495279,0.0507246376811594,3
htru2,xgb_ros,,0.1,0.05,minority_to_majority,0.9182498074980749,0.008540076527078088,0.8465447154471545,0.01534519194160723,0.9107011045878893,0.01052268213371795,0.9286387608768116,0.009530320444984293,0.8948532948532949,0.021058223581053047,0.8465447154471545,0.01534519194160723,0.9740427091770917,0.0025023117068248115,0.019491803521911266,0.0024820315414824917,0.09109087288379664,0.007551981045959976,0.013165280304058266,0.002276211188928846,0.049618320610687,3
htru2,xgb_ros,,0.1,0.1,majority_to_minority,0.9226736017360174,0.0093246577680781,0.8546747967479674,0.017864223405738833,0.9132000099714984,0.012270842483817386,0.9329353749498797,0.0077181013507648935,0.9023330547309566,0.011498069646013843,0.8546747967479674,0.017864223405738833,0.964239329893299,0.005509767589111359,0.019407300899426102,0.001635799080200429,0.08903289834658301,0.010300748005032064,0.011292090725146699,0.0008897457570983995,0.09965635738831609,3
htru2,xgb_ros,,0.1,0.1,minority_to_majority,0.9058071830718308,0.005212671617252948,0.8201219512195123,0.010992534376414604,0.9005148476040311,0.005490019679217465,0.9239924141573178,0.0028395216577401616,0.9068479161015075,0.00929576535520187,0.8201219512195123,0.010992534376414604,0.9703792350423504,0.0019191547582135611,0.020642652486761334,0.0007391358953711144,0.09880185127258301,0.004055445771998117,0.0141602819492811,0.0008245229833776064,0.099236641221374,3
htru2,xgb_ros,,0.1,0.2,majority_to_minority,0.9176773017730177,0.011448787872407856,0.8485772357723578,0.02328544560445048,0.9018753954089553,0.008392146738101689,0.9215434473250292,0.009494945554965306,0.8667976301952716,0.026973112030498986,0.8485772357723578,0.02328544560445048,0.9654927799277994,0.0053248217015895586,0.023196002468466703,0.002188361761126464,0.1003586202859878,0.007590176925320447,0.024109369268540234,0.0035588332072836707,0.2012195121951219,3
htru2,xgb_ros,,0.1,0.2,minority_to_majority,0.8912251622516226,0.029682849962401003,0.790650406504065,0.057227269208541,0.8903962941208808,0.02463430276526491,0.9148016154191935,0.02455786546643508,0.9060058966491141,0.02940780885589853,0.790650406504065,0.057227269208541,0.9692659426594267,0.0023132253693794336,0.022653932372728933,0.00502193224837945,0.09845978766679757,0.015295699249359888,0.0131100745022286,0.003930894994190945,0.1984732824427481,3
htru2,xgb_ros,,0.1,0.3,majority_to_minority,0.9222535975359754,0.014418064467240341,0.8689024390243901,0.026048791906455936,0.8994381057285228,0.01911191964110157,0.9022497963114754,0.015152806458908543,0.7826410641190016,0.031719876545036226,0.8689024390243901,0.026048791906455936,0.9586697429474295,0.008845090113927822,0.030625140915314337,0.003979673177290317,0.12907708436250684,0.015428151518740883,0.05443836152692297,0.0042041979723970715,0.2994652406417112,3
htru2,xgb_ros,,0.1,0.3,minority_to_majority,0.8609423594235942,0.01373839613518686,0.7296747967479674,0.027325873292172294,0.8714484891104181,0.017746432605065855,0.8951033727763709,0.011645221440128733,0.9047333600327311,0.02740565601968413,0.7296747967479674,0.027325873292172294,0.9657018445184452,0.010139459024367997,0.0260846844563881,0.0014241847889242668,0.1135717978080113,0.0078304363179567,0.019847743146752767,0.0016796317006007129,0.3015267175572519,3
htru2,xgb_ros,,0.2,0.0,clean,0.9309736847368474,0.00874863200812495,0.8790650406504065,0.01862835648356033,0.9174226821096253,0.012716361680450953,0.9216956167711791,0.0032643738858881706,0.8383136827120952,0.007802103944348764,0.8790650406504065,0.01862835648356033,0.9750069375693756,0.002305967970902355,0.022516569122672036,0.0013721515733249494,0.09731509288152053,0.006802959463206241,0.017413443651959067,0.0026238437300625957,0.0,3
htru2,xgb_ros,,0.2,0.05,majority_to_minority,0.928941164411644,0.009223023464222973,0.875,0.021341463414634134,0.914052836227107,0.012139859604405296,0.9204920751866151,0.0023210202592032964,0.8382295749636093,0.021294705827130247,0.875,0.021341463414634134,0.9735725482254822,0.007621494097912384,0.022511615107456803,0.0013824187627823996,0.09651640554269152,0.007462620176965268,0.019687534135799236,0.007082650627636018,0.0507246376811594,3
htru2,xgb_ros,,0.2,0.05,minority_to_majority,0.928189906899069,0.0013378128481070252,0.8709349593495935,0.0017602142353342425,0.9060938807620141,0.015639353842383828,0.9252984582047716,0.004504227072026777,0.8580438033226861,0.015595496001974159,0.8709349593495935,0.0017602142353342425,0.9739084890848909,0.004865056228199581,0.021886320784687968,0.0015237058250954349,0.09243106096982952,0.008772810760798505,0.015093821530304868,0.002536114961352399,0.049618320610687,3
htru2,xgb_ros,,0.2,0.1,majority_to_minority,0.9328262032620328,0.009836902406508806,0.8892276422764228,0.02328544560445046,0.9127979765169437,0.019143492829246052,0.910144933878402,0.0032058352026745024,0.7926897508695433,0.02362647985700276,0.8892276422764228,0.02328544560445046,0.9693668811688116,0.008636634800048504,0.026819596067070933,0.0005461455850636046,0.11291979501644767,0.0027261903045533186,0.037488356394800734,0.0051976134322260234,0.09965635738831609,3
htru2,xgb_ros,,0.2,0.1,minority_to_majority,0.9209223342233422,0.009475246610582915,0.8567073170731708,0.023811736816788602,0.9028906010228018,0.008090458025125691,0.920247797448349,0.00511096573146706,0.855077827944327,0.03799492499587455,0.8567073170731708,0.023811736816788602,0.9742528675286751,0.0014412438477318455,0.022381881251931135,0.0012491464857267843,0.0928832242886225,0.004547101481806983,0.0139475897439708,0.002843871355237993,0.099236641221374,3
htru2,xgb_ros,,0.2,0.2,majority_to_minority,0.9312418124181242,0.008008185180164695,0.8882113821138211,0.020299780849022515,0.9073824737501225,0.016285935682741264,0.9051507566178606,0.0036865841561353257,0.7778050275142453,0.024878407646377606,0.8882113821138211,0.020299780849022515,0.9642599550995509,0.005746461120852966,0.03298187876741087,0.0009294210833752501,0.14161365230878187,0.005551736563584816,0.0712414481883497,0.0038442142490911777,0.20000000000000004,3
htru2,xgb_ros,,0.2,0.2,minority_to_majority,0.9045171701717019,0.008986980778410442,0.8221544715447154,0.02075261977303056,0.886167695731288,0.0032532018064364656,0.9134468187647514,0.006647955232492675,0.8646926146926147,0.033674750079457874,0.8221544715447154,0.02075261977303056,0.9749822498224981,0.0034128329219104297,0.0232052306334177,0.0011521449370787004,0.09260780860980346,0.00499247972099633,0.009310171804069968,0.0024335816450524947,0.20038167938931287,3
htru2,xgb_ros,,0.2,0.3,majority_to_minority,0.9271155211552116,0.005427449087209468,0.894308943089431,0.016791373619774685,0.9081805830172224,0.015032974108482438,0.8775129249876737,0.007807227667057859,0.6935694816690279,0.029351664280718122,0.894308943089431,0.016791373619774685,0.9622279035290352,0.006165842900509752,0.046442662676175396,0.0010047620217841485,0.1903831263383229,0.004066593015400407,0.11472149402478941,0.0033183524041614657,0.3004005340453938,3
htru2,xgb_ros,,0.2,0.3,minority_to_majority,0.8793244182441825,0.00854711462880538,0.769308943089431,0.019836607008072365,0.8888386488290297,0.006386883961603045,0.9018663294504877,0.0011543086298807879,0.8801216571768368,0.025455992416554524,0.769308943089431,0.019836607008072365,0.9742119296192961,0.004277461190056103,0.023920382683475766,0.0003195072922173882,0.09318473935127253,0.004411267270177045,0.008583044696181234,0.0032392201894283967,0.299618320610687,3
htru2,xgb_ros,,0.5,0.0,clean,0.939319393193932,0.00997444811370426,0.9166666666666666,0.016791373619774737,0.9235330140985686,0.013251697556076227,0.887946433547454,0.012328566894346681,0.7089741028175056,0.026013140641953526,0.9166666666666666,0.016791373619774737,0.9793472934729349,0.0021429652239381516,0.034425118317206634,0.004319499630234186,0.13495056331157682,0.014367235732232532,0.050247530033638466,0.005654121418335075,0.0,3
htru2,xgb_ros,,0.5,0.05,majority_to_minority,0.9340874658746587,0.006303344544888576,0.9176829268292684,0.018292682926829285,0.9113567200060327,0.014211622680182473,0.8663407175876974,0.005269709603324928,0.6522781806527421,0.021570270761776207,0.9176829268292684,0.018292682926829285,0.9674479557295572,0.007729075767666213,0.0445645153522491,0.001550348656012103,0.1786490480105082,0.005636302804843391,0.0819602772392318,0.005007140378478871,0.05000000000000001,3
htru2,xgb_ros,,0.5,0.05,minority_to_majority,0.9357243572435725,0.0037751056829788123,0.9065040650406505,0.009800458090440013,0.883727695021622,0.016273619721719156,0.8909154801918066,0.00246682602481468,0.7230599709752553,0.01178961695604688,0.9065040650406505,0.009800458090440013,0.976159449094491,0.0036894757256255204,0.03346421817938484,0.001160487689215282,0.12709446251392362,0.001427823287000302,0.05021855967930986,0.004660904113288684,0.0503432494279176,3
htru2,xgb_ros,,0.5,0.1,majority_to_minority,0.9267542675426754,0.0054327920053598355,0.916670416704167,0.012327531191719006,0.9027149740291748,0.015817530334099668,0.8394454860832995,0.010008014994302613,0.5880034490431686,0.02665439259295634,0.91869918699187,0.01564512633977706,0.971665185401854,0.004917082883569267,0.0574555657804012,0.00305824651735563,0.2261927674214045,0.008991802448178437,0.12270150608634589,0.006712212605237719,0.1002059025394646,3
htru2,xgb_ros,,0.5,0.1,minority_to_majority,0.9323299482994831,0.006884193156477702,0.8973577235772359,0.016791373619774702,0.8657437555240893,0.00839312307211453,0.8932407180139256,0.01123816737133032,0.7361597907069286,0.03799094867833443,0.8973577235772359,0.016791373619774702,0.9748909989099891,0.0036614205498532093,0.0320032636324564,0.003096641564050422,0.1215329244732856,0.007898336745869716,0.0442473473564983,0.006921080408511725,0.0999237223493516,3
htru2,xgb_ros,,0.5,0.2,majority_to_minority,0.8944051940519405,0.007084558383287238,0.8558835588355883,0.003844813311502898,0.905431203186868,0.01631761572008266,0.7370233271759496,0.005528956462083863,0.3950658468515611,0.007463494172113807,0.9329268292682927,0.01328932604738008,0.963758700087001,0.0036416470126727596,0.1070066044727961,0.002642534084848914,0.3650661806265512,0.005974792045169146,0.2185521164752917,0.002623744738111634,0.2001220256253813,3
htru2,xgb_ros,,0.5,0.2,minority_to_majority,0.9153785287852879,0.010212475307105175,0.858739837398374,0.027325873292172294,0.8516201251161699,0.02438437203788669,0.891627211921401,0.010831238390726352,0.7587614067578317,0.04856102922828828,0.858739837398374,0.027325873292172294,0.972170034200342,0.0014729972949475319,0.031134614720940566,0.0031838406598186132,0.1179367527365684,0.008777774566689092,0.03500500752467453,0.006786713171503286,0.1998474446987032,3
