dataset,method,prior_mode,r,c,direction,balanced_accuracy_mean,balanced_accuracy_std,worst_class_recall_mean,worst_class_recall_std,auprc_mean,auprc_std,macro_f1_mean,macro_f1_std,minority_precision_mean,minority_precision_std,minority_recall_mean,minority_recall_std,auroc_mean,auroc_std,brier_mean,brier_std,log_loss_mean,log_loss_std,ece_mean,ece_std,realized_c_mean,n_seeds,baseline_ba,baseline_brier,balanced_accuracy_gain,brier_gain
blood_transfusion,xgb_ros,,0.2,0.3,majority_to_minority,0.5930799220272904,0.052633271036261,0.4259259259259259,0.0892930626017866,0.3876512927203985,0.0549642429718677,0.5861249386572757,0.0482665640550262,0.3601035818427122,0.0640629897588793,0.4259259259259259,0.0892930626017866,0.6327972709551657,0.0515713654404074,0.2370700687170028,0.0229407596275742,0.7637139360109965,0.0591198090392477,0.2067090518110327,0.0250008696876289,0.2962962962962963,3,0.6135477582846004,0.2043120165665944,-0.020467836257309968,-0.03275805215040842
blood_transfusion,xgb_ros,,0.2,0.3,minority_to_majority,0.5384990253411306,0.0223442007261052,0.2962962962962963,0.0578240555407259,0.3608623792317029,0.0758515454674987,0.5378268874107647,0.0238836205347616,0.3035792094615623,0.047937487585123,0.2962962962962963,0.0578240555407259,0.6381985055230669,0.0333832519721319,0.2311658362547556,0.028018361153853,0.8603477080663046,0.0990144452537406,0.2302771323463982,0.0289330945165371,0.2982456140350877,3,0.5384990253411306,0.1949897905190785,0.0,-0.03617604573567709
blood_transfusion,xgb_ros,,0.5,0.0,clean,0.6189083820662767,0.0308868457650893,0.5448343079922028,0.0884150446095641,0.427470786188701,0.0450816836510772,0.5846383719042544,0.024727584370606,0.351023070025271,0.0247528232124406,0.5740740740740741,0.1156481110814518,0.6531432748538011,0.0395435631568408,0.2728624840577443,0.0096370434268649,0.8877371152242025,0.0627309631453938,0.2765825223839944,0.0217604039369056,0.0,3,0.6189083820662767,0.2728624840577443,0.0,-0.0
blood_transfusion,xgb_ros,,0.5,0.05,majority_to_minority,0.642056530214425,0.0266620868728952,0.6086744639376218,0.0242149283602432,0.4285218714098637,0.0488904383268717,0.6031781391741502,0.0362673804960977,0.3723232323232323,0.0439815193401154,0.6203703703703703,0.0424312564347762,0.6862004548408057,0.0162299420661826,0.258339375257492,0.0117603605266537,0.8525920907656351,0.0579676743263569,0.2498341220037804,0.0359533868237534,0.0469798657718119,3,0.6486354775828459,0.26007741689682,-0.0065789473684209065,0.001738041639328003
blood_transfusion,xgb_ros,,0.5,0.05,minority_to_majority,0.6028265107212476,0.0501801441152012,0.5501949317738791,0.0643994369887514,0.4113579460874339,0.0562675936339193,0.5663086093301519,0.0339698334878371,0.3282543081139096,0.0366802842648371,0.5740740740740741,0.1051649693666717,0.6546458739441197,0.0253634762090415,0.2575395703315734,0.0071131261502584,0.8045839866002401,0.0493667652504162,0.2379755034794409,0.0394045916013256,0.0492957746478872,3,0.6025828460038987,0.2538286944230397,0.0002436647173489348,-0.003710875908533695
blood_transfusion,xgb_ros,,0.5,0.1,majority_to_minority,0.6055068226120858,0.0135250380958849,0.5852826510721248,0.0249110680684835,0.4164407358552247,0.0274047056910497,0.5577689038701279,0.0103567516571873,0.3236968311595177,0.0099650770726846,0.6203703703703703,0.0424312564347762,0.6615090968161144,0.0224596006379495,0.2870700756708781,0.0138714718043247,0.9138044317563376,0.0683478765686341,0.2858056117428673,0.0172594893381772,0.1012658227848101,3,0.6055068226120858,0.2965932488441467,0.0,0.009523173173268562
blood_transfusion,xgb_ros,,0.5,0.1,minority_to_majority,0.6069688109161794,0.0186701878698737,0.5628654970760234,0.0555363155357385,0.4412935973860239,0.0287839350751119,0.5739512098153683,0.0154896143214985,0.3371877132059271,0.016242275142713,0.5648148148148149,0.0578240555407258,0.6643924626380766,0.006662273435714,0.2530597448348999,0.0210249510667991,0.8009028633435568,0.0868587042253557,0.2411205336203178,0.0250328151485557,0.0985915492957745,3,0.6208576998050682,0.2458139012257258,-0.01388888888888884,-0.007245843609174102
blood_transfusion,xgb_ros,,0.5,0.2,majority_to_minority,0.594541910331384,0.0153566776380007,0.5409356725146198,0.0450140477144464,0.3764439532063095,0.0145624007567027,0.5361283477095543,0.0217092385044513,0.3089895470383275,0.0144080762868606,0.6481481481481481,0.0320750149549791,0.6263401559454191,0.0139464795528792,0.3383372128009795,0.0088636921885293,1.1345549821853638,0.0663443871908719,0.3503326422472795,0.0159295771977906,0.2022471910112359,3,0.5601851851851851,0.3624968429406484,0.03435672514619892,0.024159630139668875
blood_transfusion,xgb_ros,,0.5,0.2,minority_to_majority,0.6050194931773879,0.0390814204004518,0.4907407407407407,0.1252569375784137,0.3821668858037917,0.0249487634858723,0.5862730297501108,0.0231515393793145,0.353679416498305,0.0222317164840665,0.4907407407407407,0.1252569375784137,0.640229044834308,0.0176514024346867,0.2475366989771524,0.0160792327849281,0.7788998087247213,0.07396973768907,0.2288233212298817,0.0226916097797835,0.1971830985915491,3,0.5891812865497076,0.2356236179669697,0.015838206627680318,-0.01191308101018268
blood_transfusion,xgb_ros,,0.5,0.3,majority_to_minority,0.553849902534113,0.0281820130343587,0.3947368421052631,0.0547806841964771,0.4035742238194648,0.0948638726546027,0.4614978169730179,0.0313737062026131,0.2714992349026724,0.0175570380926575,0.7129629629629629,0.0578240555407259,0.6250812215724496,0.0541040390644862,0.3876096904277801,0.0470333633930359,1.2663032213846843,0.1659646170476671,0.4074866455379459,0.043230019461355,0.3004926108374384,3,0.5465399610136452,0.4404336313406626,0.007309941520467822,0.052823940912882505
blood_transfusion,xgb_ros,,0.5,0.3,minority_to_majority,0.5977095516569201,0.0935253622119662,0.4907407407407407,0.1785861252035732,0.4172676850471559,0.0958933930167546,0.5778320934489085,0.0736228127720583,0.3384965137926043,0.0845412261717406,0.4907407407407407,0.1785861252035732,0.6601689408706952,0.0916032165315011,0.2335727761189142,0.0369276610125829,0.7490604917208353,0.1245517730980065,0.2142282831254932,0.029447125563155,0.3028169014084507,3,0.6028265107212476,0.217521513501803,-0.00511695906432752,-0.016051262617111206
breast_cancer_wisconsin,xgb_ros,,0.05,0.0,clean,0.8525132275132276,0.0433831682837182,0.7142857142857143,0.0824786098842322,0.972880242690402,0.0083687603687391,0.871345442973103,0.0418194408183625,0.9775533108866442,0.0197288393167756,0.7142857142857143,0.0824786098842322,0.9810405643738976,0.004514020112311,0.0958640178044636,0.0331678805492927,0.4122747778892517,0.124536228109177,0.1057894732449094,0.0276506582856241,0.0,3,0.7936507936507936,0.1211360146601994,0.05886243386243395,0.025271996855735793
breast_cancer_wisconsin,xgb_ros,,0.05,0.05,majority_to_minority,0.8984788359788359,0.0385800894428632,0.8015873015873015,0.0836162996258153,0.9862429049724718,0.0038434476167886,0.9138291631712684,0.0326178060570227,0.9912280701754388,0.015193428136569,0.8015873015873015,0.0836162996258153,0.990410052910053,0.0033561149355464,0.0626950201888878,0.0257856102921188,0.2426470716794331,0.0785734672410733,0.0772678750343838,0.0267217878201894,0.0625,3,0.8611111111111112,0.0764549300074576,0.03736772486772477,0.013759909818569796
breast_cancer_wisconsin,xgb_ros,,0.05,0.05,minority_to_majority,0.8310185185185185,0.0166102756016857,0.6666666666666666,0.0412393049421161,0.9800899007724864,0.0026664163620846,0.8524308310830954,0.0143696037232437,0.989247311827957,0.0186242022319233,0.6666666666666666,0.0412393049421161,0.9860008818342152,0.0031255394353522,0.1066182926297187,0.0136941230430776,0.4006969332695007,0.0618113291603949,0.1184124488149338,0.0191290584486357,0.0666666666666666,3,0.8055555555555555,0.1135686089595158,0.02546296296296302,0.006950316329797104
breast_cancer_wisconsin,xgb_ros,,0.05,0.1,majority_to_minority,0.8835978835978836,0.0094289533263116,0.7857142857142857,0.0238095238095238,0.9674155957192396,0.008648897441189,0.8982580615666914,0.010766281638573,0.9628719628719627,0.0409691465122261,0.7857142857142857,0.0238095238095238,0.974867724867725,0.0054135931030903,0.0716757463912168,0.0112186459707388,0.2852601160605748,0.064787750370637,0.0790478053587156,0.0112473081490538,0.1176470588235294,3,0.8667328042328042,0.0829508279760678,0.016865079365079416,0.011275081584851007
breast_cancer_wisconsin,xgb_ros,,0.05,0.1,minority_to_majority,0.8015873015873015,0.0844595105309236,0.6031746031746031,0.1689190210618474,0.9529262491019576,0.0477643338779219,0.8204273925872965,0.0846654430267982,1.0,0.0,0.6031746031746031,0.1689190210618474,0.9647266313932982,0.0309106163912444,0.1228838960329691,0.061257871835376,0.5345683495203654,0.34258774019996,0.1450836885862095,0.0574569331871095,0.1333333333333333,3,0.7142857142857143,0.1734957595666249,0.08730158730158721,0.05061186353365581
breast_cancer_wisconsin,xgb_ros,,0.05,0.2,majority_to_minority,0.8746693121693122,0.015379650733113,0.753968253968254,0.0363696483726653,0.974121672597134,0.0125050420396532,0.8931619392145708,0.0129705771766476,0.9901960784313726,0.0169808902702831,0.753968253968254,0.0363696483726653,0.9803791887125218,0.0080005499610334,0.0758677870035171,0.0118799938641059,0.2919220328330993,0.0775818915127146,0.0910036512105915,0.0143567325040133,0.2105263157894736,3,0.8452380952380952,0.090769479672114,0.029431216931216975,0.014901692668596908
breast_cancer_wisconsin,xgb_ros,,0.05,0.2,minority_to_majority,0.8032407407407408,0.044414465749164,0.6111111111111112,0.0962250448649376,0.9497505463944046,0.034263119707237,0.824045702594944,0.0432438073474392,0.989247311827957,0.0186242022319233,0.6111111111111112,0.0962250448649376,0.9578924162257496,0.0333065744964452,0.1298988486329714,0.0325444471025219,0.6079362630844116,0.1705374333643296,0.1475809899040317,0.0429927190619481,0.2,3,0.746031746031746,0.1520036806662877,0.057208994708994765,0.022104832033316285
breast_cancer_wisconsin,xgb_ros,,0.05,0.3,majority_to_minority,0.890542328042328,0.033027421222616,0.7857142857142857,0.0629940788348712,0.9692171363304866,0.002977277392798,0.907143693021887,0.0297967625259303,0.98989898989899,0.0174954627027159,0.7857142857142857,0.0629940788348712,0.9702380952380952,0.0087491776159543,0.0602390741308529,0.0181700540161512,0.2412497401237487,0.0383673431750986,0.06661038434988,0.0279425891136615,0.2857142857142857,3,0.8452380952380952,0.0793754893044629,0.04530423280423279,0.019136415173610005
breast_cancer_wisconsin,xgb_ros,,0.05,0.3,minority_to_majority,0.7857142857142857,0.0206196524710581,0.5714285714285715,0.041239304942116,0.9558011952761186,0.0084108333894075,0.8078176616161731,0.0216881092022539,1.0,0.0,0.5714285714285715,0.041239304942116,0.9641754850088184,0.0047501017254003,0.1402779643734295,0.0223247849028741,0.6096959114074707,0.124345941705323,0.1599632839764855,0.016938993910327,0.2666666666666666,3,0.746031746031746,0.1724248081445693,0.03968253968253965,0.03214684377113983
breast_cancer_wisconsin,xgb_ros,,0.1,0.0,clean,0.9120370370370372,0.0086675545119584,0.8333333333333334,0.0238095238095237,0.9842604576906328,0.0074675435383493,0.925103394425323,0.0061715033005808,0.9817317317317316,0.0158252369907531,0.8333333333333334,0.0238095238095237,0.988095238095238,0.0069680249688179,0.051836268355449,0.0103887123724281,0.2003947148720423,0.0456199791456531,0.0620155834227974,0.0070106190594522,0.0,3,0.9007936507936508,0.0607955940067767,0.011243386243386388,0.008959325651327697
breast_cancer_wisconsin,xgb_ros,,0.1,0.05,majority_to_minority,0.9113756613756614,0.0156963548760658,0.8412698412698413,0.0274928699614107,0.9796798614689642,0.0119960596721888,0.9223759260466924,0.0166276446525497,0.964835164835165,0.0388830901383606,0.8412698412698413,0.0274928699614107,0.9833553791887124,0.0106967844302982,0.0537293329834938,0.0098190723239959,0.1966498345136642,0.043201143715837,0.061279761956253,0.0112565710903935,0.0625,3,0.896164021164021,0.0626824709276357,0.015211640211640343,0.008953137944141897
breast_cancer_wisconsin,xgb_ros,,0.1,0.05,minority_to_majority,0.925595238095238,0.0299596604574236,0.8650793650793651,0.0599193209148471,0.9858490004310364,0.0071063456313753,0.9352915042204816,0.0252189443991561,0.9731338481338482,0.0017911410115464,0.8650793650793651,0.0599193209148471,0.9897486772486772,0.0077482635673677,0.0482898068924744,0.0160223417196839,0.178061823050181,0.065961467577836,0.0557330314312347,0.018033881443336,0.0666666666666666,3,0.9001322751322752,0.0620307351152101,0.0254629629629628,0.013740928222735704
breast_cancer_wisconsin,xgb_ros,,0.1,0.1,majority_to_minority,0.8842592592592592,0.0355116237001555,0.7777777777777778,0.0549857399228215,0.9683891493575985,0.015028492275812,0.9006853743695848,0.0352771242974392,0.9791666666666666,0.0360843918243515,0.7777777777777778,0.0549857399228215,0.9767416225749558,0.0091423872529736,0.07217679793636,0.0225814531421326,0.2612328579028447,0.0764652794597478,0.0814985265214627,0.0183233041415406,0.0909090909090909,3,0.8587962962962963,0.0818627178668975,0.02546296296296291,0.009685919930537495
breast_cancer_wisconsin,xgb_ros,,0.1,0.1,minority_to_majority,0.8842592592592592,0.0477050865133635,0.7777777777777777,0.0962250448649376,0.9800742449414688,0.0029667738463997,0.9000335375335374,0.0421619153138907,0.9801169590643276,0.0175730750892592,0.7777777777777777,0.0962250448649376,0.9867724867724866,0.0013227513227513,0.0661777158578236,0.0203951179810812,0.2425357351700464,0.0551405860390672,0.0822377375365174,0.0197634758788785,0.1,3,0.8373015873015873,0.0821988408764202,0.046957671957671865,0.016021125018596594
breast_cancer_wisconsin,xgb_ros,,0.1,0.2,majority_to_minority,0.8898809523809524,0.0240767085307769,0.7936507936507936,0.049563476177765,0.9793381729657034,0.015884305276932,0.904615714646164,0.0217458563698083,0.9715653153153152,0.0271367774461731,0.7936507936507936,0.049563476177765,0.9863315696649032,0.0109393880237328,0.0611379779875278,0.0162713447557474,0.1963738997777302,0.0554257422727054,0.06506024156452,0.0186405748134241,0.2105263157894736,3,0.8746693121693122,0.0666179209947585,0.015211640211640232,0.005479943007230696
breast_cancer_wisconsin,xgb_ros,,0.1,0.2,minority_to_majority,0.8072089947089948,0.0241447411855446,0.6190476190476191,0.0476190476190475,0.9557225034369572,0.0238865871637342,0.8290431617728323,0.0243124327586999,0.9876543209876544,0.0213833433033195,0.6190476190476191,0.0476190476190475,0.9631834215167548,0.0205301843270159,0.1162302096684773,0.024183332218666,0.4703888793786366,0.1018382281996663,0.1423260990573822,0.0199941155232646,0.2,3,0.7556216931216931,0.1452461530764897,0.051587301587301626,0.02901594340801239
breast_cancer_wisconsin,xgb_ros,,0.1,0.3,majority_to_minority,0.9289021164021164,0.0249071826159398,0.8809523809523809,0.0412393049421161,0.9772239523072878,0.0115277841385666,0.936005504384958,0.0244072010996291,0.957591738079543,0.0379500639058784,0.8809523809523809,0.0412393049421161,0.9774029982363316,0.0127103485938268,0.0414970343311627,0.0132916537188274,0.1630644276738166,0.052938591100354,0.0350476416530446,0.0109881338902673,0.3023255813953488,3,0.9199735449735452,0.0465395475427309,0.008928571428571175,0.005042513211568206
breast_cancer_wisconsin,xgb_ros,,0.1,0.3,minority_to_majority,0.8310185185185185,0.0228892360855452,0.6666666666666666,0.0412393049421161,0.9468225604904312,0.0227409075571357,0.852473679677447,0.0227391846573155,0.988095238095238,0.0206196524710579,0.6666666666666666,0.0412393049421161,0.957120811287478,0.0176518343219452,0.1091166362166404,0.0178525039826958,0.4924874107042948,0.1083411307495569,0.1251331434832961,0.0111774720205981,0.3,3,0.7857142857142857,0.1292530248562494,0.04530423280423279,0.020136388639608996
breast_cancer_wisconsin,xgb_ros,,0.2,0.0,clean,0.9437830687830688,0.0258952009926613,0.8968253968253969,0.0363696483726654,0.9874650897892484,0.0067468834467266,0.951912286436096,0.0255358256945979,0.9824561403508772,0.0303868562731381,0.8968253968253969,0.0363696483726654,0.990410052910053,0.0049603174603173,0.03178005417188,0.0128407185740893,0.1238030965129534,0.0366403898572568,0.0404207354284855,0.0137942536318254,0.0,3,0.931878306878307,0.0358258721729119,0.011904761904761862,0.004045818001031903
breast_cancer_wisconsin,xgb_ros,,0.2,0.05,majority_to_minority,0.9437830687830688,0.0095327614453701,0.8968253968253969,0.0137464349807054,0.9884003601322618,0.0006636107391258,0.9519484053214212,0.0096296485375854,0.9826810616284302,0.0150024346789493,0.8968253968253969,0.0137464349807054,0.99239417989418,0.0005727681241959,0.0360746011137962,0.0042452418210801,0.1220662941535313,0.009101377290248,0.0446995249758773,0.0088106999310627,0.0476190476190475,3,0.9302248677248678,0.0386702343821524,0.013558201058201047,0.0025956332683561983
breast_cancer_wisconsin,xgb_ros,,0.2,0.05,minority_to_majority,0.9209656084656084,0.032622651997721,0.8650793650793651,0.049563476177765,0.976704510525904,0.0116104595181857,0.9292752415451224,0.0314033719325891,0.9556540346014032,0.0318153323055344,0.8650793650793651,0.049563476177765,0.9834656084656084,0.0066054842445232,0.0498564876616,0.0179019272804422,0.1919979850451151,0.0605360110413693,0.0556814160227927,0.0129063110651441,0.05,3,0.8915343915343916,0.0618284468849499,0.029431216931216753,0.011971959223349898
breast_cancer_wisconsin,xgb_ros,,0.2,0.1,majority_to_minority,0.9289021164021164,0.0192709024925046,0.8809523809523809,0.0238095238095238,0.980291914846406,0.0110248907365961,0.9360636430080874,0.0198790516754119,0.9570400359874046,0.0294148534839975,0.8809523809523809,0.0238095238095238,0.9829144620811286,0.0110685783102113,0.0409847572445868,0.0086383276523667,0.1454130137960115,0.0390843580355423,0.0453129125764451,0.0079549006540234,0.1044776119402985,3,0.9302248677248678,0.0419878357400496,-0.001322751322751392,0.0010030784954628003
breast_cancer_wisconsin,xgb_ros,,0.2,0.1,minority_to_majority,0.8677248677248678,0.0070382925442436,0.753968253968254,0.0137464349807053,0.9689401287807592,0.0086177080551399,0.8841435584985736,0.0100803131379887,0.9613275613275613,0.0434657329538797,0.753968253968254,0.0137464349807053,0.9772927689594356,0.0036425731132844,0.0765090833107629,0.0066063536784919,0.2933948536713918,0.0198622113862161,0.0894743397849616,0.0069861327860597,0.1,3,0.8501984126984127,0.0841057846943537,0.017526455026455112,0.007596701383590809
breast_cancer_wisconsin,xgb_ros,,0.2,0.2,majority_to_minority,0.9275793650793652,0.0200632424763458,0.8968253968253969,0.0274928699614107,0.9746221270175572,0.0035829855490468,0.9304030134848644,0.019783406204648,0.926219512195122,0.0244130990477653,0.8968253968253969,0.0274928699614107,0.980599647266314,0.0027535264543202,0.0471137190858522,0.0058439476171603,0.1647069851557413,0.0089216766076997,0.0495613137428915,0.0068490970209144,0.2,3,0.9328703703703703,0.0469999114672342,-0.005291005291005124,-0.0001138076186179976
breast_cancer_wisconsin,xgb_ros,,0.2,0.2,minority_to_majority,0.8564814814814815,0.0385800894428633,0.7222222222222223,0.0836162996258154,0.9651617859936904,0.0104981329939058,0.8749716912663613,0.0342014589779159,0.9797235023041476,0.0176564461388645,0.7222222222222223,0.0836162996258154,0.9739858906525574,0.008315555208352,0.0851085570951302,0.0251986792580197,0.3348008046547572,0.1061820353119233,0.0960085734967359,0.0226079487205257,0.2,3,0.8230820105820106,0.0998678132891654,0.03339947089947093,0.014759256194035203
breast_cancer_wisconsin,xgb_ros,,0.2,0.3,majority_to_minority,0.9262566137566136,0.0194993690314889,0.9120370370370372,0.0143535280517267,0.9716381141782596,0.011197821846073,0.9249964036246412,0.0239565299652532,0.9004737295434969,0.0530774031650136,0.9126984126984128,0.0137464349807054,0.9755291005291004,0.0126658187845274,0.0538998395204543,0.0126803274216357,0.1871244062980015,0.0507597166726887,0.0474102301414162,0.0270103813141508,0.3023255813953488,3,0.9282407407407408,0.0469831091662247,-0.001984126984127199,-0.0069167303542296
breast_cancer_wisconsin,xgb_ros,,0.2,0.3,minority_to_majority,0.7817460317460317,0.0765369108015314,0.5634920634920635,0.1530738216030628,0.9616358837345989,0.0257595449702102,0.8004945891209223,0.0779831211154254,1.0,0.0,0.5634920634920635,0.1530738216030628,0.9710097001763668,0.0220108297600863,0.1263923123478889,0.0451633674593672,0.4972580075263977,0.1989294852287317,0.1597338403828376,0.0438681211853442,0.3,3,0.753968253968254,0.1498762418826421,0.02777777777777779,0.0234839295347532
breast_cancer_wisconsin,xgb_ros,,0.5,0.0,clean,0.956679894179894,0.0161292968230914,0.9365079365079366,0.0274928699614107,0.9884232547526214,0.0066671212215658,0.9589170531665386,0.014654223196281,0.9593302361595044,0.0141486504876004,0.9365079365079366,0.0274928699614107,0.9917328042328042,0.0054638596699265,0.0308863936613003,0.0128219179350295,0.1099887962142626,0.0412121752244243,0.0350174261365978,0.0136305956054525,0.0,3,0.956679894179894,0.0308863936613003,0.0,-0.0
breast_cancer_wisconsin,xgb_ros,,0.5,0.05,majority_to_minority,0.9358465608465608,0.0228461976844125,0.9292328042328044,0.0238370651996562,0.9835268992570856,0.0104468695616833,0.9315674450764376,0.023411967922625,0.8942526035549291,0.0336205347494663,0.9365079365079366,0.0274928699614107,0.988095238095238,0.0086927509445073,0.0430608354508876,0.0115551615499349,0.1403270661830901,0.0376694737696175,0.0461475605972938,0.0142851562849466,0.050632911392405,3,0.9358465608465608,0.0427785490949947,0.0,-0.00028228635589289813
breast_cancer_wisconsin,xgb_ros,,0.5,0.05,minority_to_majority,0.9322089947089948,0.0228461976844125,0.8968253968253969,0.0274928699614107,0.9811643211172864,0.0096331003870371,0.9365467917931136,0.0237826214889588,0.9420523243693976,0.0367368576000574,0.8968253968253969,0.0274928699614107,0.986111111111111,0.0066137566137566,0.0399324359993139,0.0106898650601991,0.1443946212530135,0.0416766935768279,0.0439389122606456,0.0095479805268736,0.0533333333333333,3,0.9322089947089948,0.039146814495325,0.0,-0.0007856215039888995
breast_cancer_wisconsin,xgb_ros,,0.5,0.1,majority_to_minority,0.9361772486772488,0.023060586470385,0.9054232804232804,0.045692395368825,0.9777420466869003,0.0021045302308724,0.926495054380792,0.0321459320555127,0.8691221169318792,0.0758592344877417,0.9603174603174603,0.0137464349807053,0.9830246913580246,0.0042132969254003,0.0576096897323925,0.0163535492773268,0.1960652967294056,0.0266538814614774,0.0674157711699037,0.0247539555887527,0.1017964071856287,3,0.9212962962962964,0.0592047770818074,0.014880952380952439,0.0015950873494149018
breast_cancer_wisconsin,xgb_ros,,0.5,0.1,minority_to_majority,0.9351851851851852,0.0144560138851814,0.8888888888888888,0.0363696483726653,0.9869224741842124,0.0069482302784818,0.9423580460458044,0.010216538929753,0.9659588985648035,0.0127696357673344,0.8888888888888888,0.0363696483726653,0.9902998236331568,0.0060284430837191,0.0364744669447342,0.0103087613828853,0.1374073376258213,0.040016992763749,0.0555388422721005,0.0073403105454271,0.1,3,0.9470899470899472,0.0353628018250067,-0.011904761904761973,-0.0011116651197274965
breast_cancer_wisconsin,xgb_ros,,0.5,0.2,majority_to_minority,0.9143518518518516,0.0280656380856067,0.8287037037037037,0.0561312761712136,0.9760705689361796,0.0081628143443523,0.8893271148451717,0.0351850864195473,0.7759247648902822,0.0589004105272241,1.0,0.0,0.984457671957672,0.0057372194354818,0.0869475404421488,0.0196619653303283,0.2957323243220647,0.0570998711619749,0.1351968894837892,0.0094950829195677,0.202127659574468,3,0.9074074074074074,0.090741641819477,0.006944444444444198,0.0037941013773282045
breast_cancer_wisconsin,xgb_ros,,0.5,0.2,minority_to_majority,0.9358465608465608,0.0273553000762348,0.8809523809523809,0.0476190476190476,0.9769800699473586,0.0087971381739262,0.9451861372099468,0.0247458668719908,0.9819688109161794,0.0156325681601807,0.8809523809523809,0.0476190476190476,0.9840167548500882,0.0054971153614601,0.0488396833340326,0.0150948624094984,0.1889293293158213,0.0426379682520856,0.0609829634202001,0.0200750751014561,0.2,3,0.9239417989417992,0.0529342306156953,0.01190476190476164,0.004094547281662697
breast_cancer_wisconsin,xgb_ros,,0.5,0.3,majority_to_minority,0.7744708994708995,0.0377809942052569,0.5648148148148148,0.0712722422145401,0.9661956698347144,0.0268365249141642,0.7188886836448537,0.046827788284739,0.5706385118149825,0.0401832950317089,0.9841269841269842,0.0137464349807054,0.9690255731922398,0.0244403439054406,0.2002236098051071,0.0284698253278473,0.6255335211753845,0.0913935462319572,0.2707843604383238,0.0272928238170975,0.2990654205607476,3,0.759920634920635,0.2271662851174672,0.014550264550264536,0.02694267531236011
breast_cancer_wisconsin,xgb_ros,,0.5,0.3,minority_to_majority,0.896164021164021,0.0075117835261908,0.8015873015873015,0.0137464349807054,0.9850533304185874,0.0156444460762771,0.9114016564790558,0.0092710661092059,0.9814814814814816,0.0320750149549792,0.8015873015873015,0.0137464349807054,0.9899691358024691,0.0107884001173872,0.0584323133031526,0.0152158511031067,0.1973244249820708,0.0629202476994812,0.0896987337482907,0.008073869873147,0.3,3,0.8796296296296297,0.0681027794877687,0.0165343915343914,0.009670466184616103
south_german_credit,xgb_ros,,0.05,0.0,clean,0.5281746031746032,0.0148849201059611,0.0777777777777777,0.0481125224324688,0.5441958002984965,0.0557044256545972,0.4792702245817231,0.0345599076966347,0.6404761904761904,0.095920176564208,0.0777777777777777,0.0481125224324688,0.7208333333333333,0.0495888709535615,0.2546642174323399,0.0067534392567394,1.2852720419565835,0.1757521530208983,0.2557569756715869,0.0029108261690268,0.0,3,0.5142857142857143,0.2652002076307932,0.01388888888888884,0.010535990198453304
south_german_credit,xgb_ros,,0.05,0.05,majority_to_minority,0.5416666666666666,0.0137292411841319,0.0999999999999999,0.0333333333333333,0.5251444491820773,0.0763485631052807,0.5021648756588778,0.0263138534227822,0.7301587301587301,0.109971479845643,0.0999999999999999,0.0333333333333333,0.7018253968253968,0.0874647915342251,0.2536492745081583,0.0085523136076382,1.2225563526153564,0.104155248639998,0.2537395267064372,0.0061795140438749,0.04,3,0.5253968253968254,0.2622112433115641,0.016269841269841212,0.008561968803405817
south_german_credit,xgb_ros,,0.05,0.05,minority_to_majority,0.5468253968253968,0.0225038839345362,0.1055555555555555,0.0509175077217315,0.5401549806856402,0.0440945582216371,0.5082880927618377,0.0426502199842824,0.7916666666666666,0.0721687836487032,0.1055555555555555,0.0509175077217315,0.7208730158730159,0.0464490695491345,0.2508979390064875,0.0084409106309107,1.214596390724182,0.0940625557726435,0.2430647223799799,0.0105049493729289,0.0416666666666666,3,0.5305555555555556,0.2572758694489797,0.016269841269841212,0.006377930442492186
south_german_credit,xgb_ros,,0.05,0.1,majority_to_minority,0.5202380952380952,0.0135212103471435,0.0666666666666666,0.0288675134594812,0.4776006754830097,0.0391211483484291,0.4688847372733332,0.0251019941313059,0.5095238095238095,0.0861101967620244,0.0666666666666666,0.0288675134594812,0.6821031746031746,0.0503863099890828,0.2628823816776275,0.0047938408937003,1.2225743929545083,0.0457349338299724,0.2590380921773612,0.0121057373518279,0.1111111111111111,3,0.5218253968253969,0.267487754424413,-0.0015873015873016927,0.004605372746785519
south_german_credit,xgb_ros,,0.05,0.1,minority_to_majority,0.5412698412698412,0.0157184939050304,0.0944444444444444,0.0192450089729875,0.5320968481100234,0.1099675348237086,0.5000543912784696,0.0219392773295475,0.7962962962962963,0.2245251046848544,0.0944444444444444,0.0192450089729875,0.7136904761904762,0.0617010154383414,0.2582575529813766,0.0159266560330853,1.275643825531006,0.1501762130308888,0.2576236464021106,0.0084818729029526,0.0833333333333333,3,0.5170634920634921,0.2615711639324823,0.02420634920634912,0.0033136109511057166
south_german_credit,xgb_ros,,0.05,0.2,majority_to_minority,0.5214285714285715,0.0144337567297405,0.0499999999999999,0.0288675134594812,0.4423118157531405,0.0693840657147016,0.4601143733146788,0.02754901903675,0.7222222222222222,0.0962250448649376,0.0499999999999999,0.0288675134594812,0.6298809523809523,0.0776112872252606,0.2651072442531585,0.0108098723381414,1.274973471959432,0.1214433155439858,0.2580393964067722,0.0111198378465381,0.2,3,0.5071428571428571,0.2718861401081084,0.014285714285714346,0.006778895854949896
